Datetime,Consumption
2024-01-21 04:00:00,15.346543410980544
2024-01-21 05:00:00,24.558480483305182
2024-01-21 06:00:00,16.864303085079765
2024-01-21 07:00:00,22.935997717851343
2024-01-21 08:00:00,13.52171100405383
2024-01-21 09:00:00,10.748697575390402
2024-01-21 10:00:00,14.397383344449441
2024-01-21 11:00:00,13.091612490321051
2024-01-21 12:00:00,8.784136293011088
2024-01-21 13:00:00,15.68799631971318
2024-01-21 14:00:00,12.223228078300513
2024-01-21 15:00:00,13.25747035970656
2024-01-21 16:00:00,18.138620367462924
2024-01-21 17:00:00,16.02190388684454
2024-01-21 18:00:00,16.143240853229617
2024-01-21 19:00:00,23.451192038478478
2024-01-21 20:00:00,8.295029498793493
2024-01-21 21:00:00,6.475179425300643
2024-01-21 22:00:00,10.582907640692419
2024-01-21 23:00:00,11.640758822854652
2024-01-22 00:00:00,9.911710121832531
2024-01-22 01:00:00,9.204262888629078
2024-01-22 02:00:00,9.436009118740744
2024-01-22 03:00:00,11.248349317381818
2024-01-22 04:00:00,15.474971089854163
2024-01-22 05:00:00,24.270711374038232
2024-01-22 06:00:00,16.948213207205747
2024-01-22 07:00:00,23.72294694007796
2024-01-22 08:00:00,13.978703864737803
2024-01-22 09:00:00,10.078210490812761
2024-01-22 10:00:00,14.913127931398975
2024-01-22 11:00:00,13.718937300199284
2024-01-22 12:00:00,8.44608898399231
2024-01-22 13:00:00,16.343481139492482
2024-01-22 14:00:00,11.72206476629258
2024-01-22 15:00:00,13.102453962114833
2024-01-22 16:00:00,18.235149299899877
2024-01-22 17:00:00,15.011866290015371
2024-01-22 18:00:00,16.669534688995846
2024-01-22 19:00:00,23.220344547414797
2024-01-22 20:00:00,7.470151774930303
2024-01-22 21:00:00,5.984535489772262
2024-01-22 22:00:00,10.848376269758242
2024-01-22 23:00:00,11.174930525064095
2024-01-23 00:00:00,10.953991891204268
2024-01-23 01:00:00,8.574153232932698
2024-01-23 02:00:00,10.21400980333162
2024-01-23 03:00:00,10.575065391426499
2024-01-23 04:00:00,15.199107174343792
2024-01-23 05:00:00,24.062801320484056
2024-01-23 06:00:00,17.560161881654043
2024-01-23 07:00:00,23.706347638534176
2024-01-23 08:00:00,13.379627494156729
2024-01-23 09:00:00,10.10728948875202
2024-01-23 10:00:00,15.758843137628444
2024-01-23 11:00:00,13.952744518196472
2024-01-23 12:00:00,9.052825605448117
2024-01-23 13:00:00,16.876872917809187
2024-01-23 14:00:00,12.360279518221496
2024-01-23 15:00:00,12.372680721242682
2024-01-23 16:00:00,17.409503245668503
2024-01-23 17:00:00,16.091438404447647
2024-01-23 18:00:00,16.26111021974959
2024-01-23 19:00:00,22.379544273336386
2024-01-23 20:00:00,8.46989621856769
2024-01-23 21:00:00,6.346962914636098
2024-01-23 22:00:00,10.601820945375655
2024-01-23 23:00:00,12.190692196199954
2024-01-24 00:00:00,10.552916625777511
2024-01-24 01:00:00,9.213529959380097
2024-01-24 02:00:00,9.801002906043308
2024-01-24 03:00:00,10.227715658034706
2024-01-24 04:00:00,15.431645295770567
2024-01-24 05:00:00,23.89382779022198
2024-01-24 06:00:00,18.38018290600049
2024-01-24 07:00:00,23.22715971559426
2024-01-24 08:00:00,12.56002593214436
2024-01-24 09:00:00,9.062322903457384
2024-01-24 10:00:00,16.437599535829943
2024-01-24 11:00:00,14.4690909117689
2024-01-24 12:00:00,9.639389747280665
2024-01-24 13:00:00,17.865481643635185
2024-01-24 14:00:00,11.368588508768358
2024-01-24 15:00:00,11.357920157368833
2024-01-24 16:00:00,17.587620749256388
2024-01-24 17:00:00,15.799788035024932
2024-01-24 18:00:00,16.24649219349666
2024-01-24 19:00:00,23.295512873799893
2024-01-24 20:00:00,9.358628651021665
2024-01-24 21:00:00,6.2998596944863205
2024-01-24 22:00:00,11.288013884605341
2024-01-24 23:00:00,11.542792815420107
2024-01-25 00:00:00,10.999141444723868
2024-01-25 01:00:00,9.962895886231575
2024-01-25 02:00:00,9.04446006123931
2024-01-25 03:00:00,11.025731338340409
2024-01-25 04:00:00,14.400577043133886
2024-01-25 05:00:00,24.666565978701556
2024-01-25 06:00:00,19.402061546051893
2024-01-25 07:00:00,23.512861466137533
2024-01-25 08:00:00,13.518705613245029
2024-01-25 09:00:00,8.580655495089811
2024-01-25 10:00:00,16.152874897988024
2024-01-25 11:00:00,13.656683096779732
2024-01-25 12:00:00,9.91644683296256
2024-01-25 13:00:00,18.831276851508598
2024-01-25 14:00:00,11.662226239767007
2024-01-25 15:00:00,10.598541925857191
2024-01-25 16:00:00,17.705715217939776
2024-01-25 17:00:00,15.97008982981009
2024-01-25 18:00:00,15.2955985109459
2024-01-25 19:00:00,22.85397667512138
2024-01-25 20:00:00,8.549822917175778
2024-01-25 21:00:00,6.740191349386337
2024-01-25 22:00:00,11.687757371765608
2024-01-25 23:00:00,11.418399233223623
2024-01-26 00:00:00,11.72631358269288
2024-01-26 01:00:00,9.95874189391026
2024-01-26 02:00:00,9.431272974432252
2024-01-26 03:00:00,11.793878095683194
2024-01-26 04:00:00,15.011111985379358
2024-01-26 05:00:00,25.256662478490664
2024-01-26 06:00:00,20.277674218373917
2024-01-26 07:00:00,23.568210461345767
2024-01-26 08:00:00,14.191907363242155
2024-01-26 09:00:00,8.02534130269714
2024-01-26 10:00:00,17.122826368000062
2024-01-26 11:00:00,13.53530663995453
2024-01-26 12:00:00,9.339055633077956
2024-01-26 13:00:00,19.644072550711705
2024-01-26 14:00:00,11.266353091224126
2024-01-26 15:00:00,9.714064536744928
2024-01-26 16:00:00,18.35121100085692
2024-01-26 17:00:00,16.33791813664971
2024-01-26 18:00:00,15.32439571262631
2024-01-26 19:00:00,22.93010152340035
2024-01-26 20:00:00,8.369520729336761
2024-01-26 21:00:00,7.814584297345026
2024-01-26 22:00:00,10.95748197961128
2024-01-26 23:00:00,10.44703054976565
2024-01-27 00:00:00,11.675131105000803
2024-01-27 01:00:00,10.446189502241102
2024-01-27 02:00:00,8.34537719823875
2024-01-27 03:00:00,12.429957613768519
2024-01-27 04:00:00,16.02849452606933
2024-01-27 05:00:00,24.676470747083865
2024-01-27 06:00:00,19.577451442001223
2024-01-27 07:00:00,24.44465842326884
2024-01-27 08:00:00,14.52172189679773
2024-01-27 09:00:00,8.117088361510687
2024-01-27 10:00:00,16.083535083428686
2024-01-27 11:00:00,12.753213674629425
2024-01-27 12:00:00,8.884757223402795
2024-01-27 13:00:00,20.474740899212506
2024-01-27 14:00:00,12.180969386854283
2024-01-27 15:00:00,9.456510049693133
2024-01-27 16:00:00,19.335836431650968
2024-01-27 17:00:00,15.775018843146627
2024-01-27 18:00:00,16.116881163225397
2024-01-27 19:00:00,23.43383203641774
2024-01-27 20:00:00,8.494043643514681
2024-01-27 21:00:00,8.792235818061812
2024-01-27 22:00:00,9.99363315494415
2024-01-27 23:00:00,9.955451693869902
2024-01-28 00:00:00,11.036358611602534
2024-01-28 01:00:00,10.16595323769554
2024-01-28 02:00:00,7.879498883839003
2024-01-28 03:00:00,12.340951514762194
2024-01-28 04:00:00,15.872200747271547
2024-01-28 05:00:00,25.49476291185522
2024-01-28 06:00:00,18.811945335761727
2024-01-28 07:00:00,24.17267869837879
2024-01-28 08:00:00,14.59949026246229
2024-01-28 09:00:00,8.888679663102124
2024-01-28 10:00:00,15.293613531231625
2024-01-28 11:00:00,12.525492102343492
2024-01-28 12:00:00,8.989922498725269
2024-01-28 13:00:00,19.541295052179983
2024-01-28 14:00:00,12.920914218637751
2024-01-28 15:00:00,9.449036456082398
2024-01-28 16:00:00,19.811948416355012
2024-01-28 17:00:00,15.85037803629534
2024-01-28 18:00:00,16.37565812100467
2024-01-28 19:00:00,23.071422374338095
2024-01-28 20:00:00,7.66805091873082
2024-01-28 21:00:00,9.479917728302157
